Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Creation Date,TimeZone,Currency,Amount,Type,Risk Scoring,Shopper Interaction,Shopper Name,Shopper PAN,Shopper IP,Shopper Country,Issuer Name,Issuer Id,Issuer City,Issuer Country,Acquirer Response,Authorisation Code,Shopper Email,Shopper Reference,3D Directory Response,3D Authentication Response,CVC2 Response,AVS Response,Billing Street,Billing House Number / Name,Billing City,Billing Postal Code / ZIP,Billing State / Province,Billing Country,Delivery Street,Delivery House Number / Name,Delivery City,Delivery Postal Code / ZIP,Delivery State / Province,Delivery Country,Acquirer Reference,Payment Method Variant,Reserved3,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10
{yourCompanyAccount},{yourMerchantAccount},4.31E+15,326076928,paypal,6/30/17 21:21,CEST,EUR,43.85,Payment,0,Ecommerce,John Doe,,81.210.215.232,DE,,,,,APPROVED,,johndoe@gmail.com,38847008,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.41E+15,326076935,ideal,6/30/17 21:21,CEST,EUR,39.95,Payment,0,Ecommerce,John Doe,123456789,83.82.28.177,NL,,,NOT PROVIDED,NL,APPROVED,,johndoe@gmail.com,31413919,,,0,0,,,,,,,,,,,,,,idealabn,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.71E+15,326076884,visa,6/30/17 21:21,CEST,NOK,262.11,Payment,0,Ecommerce,John Doe,5235,85.200.6.83,NO,,492536,,NO,APPROVED,6998,johndoe@gmail.com,46352816,,,1,0,,,,,,,,,,,,,,visadebit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.41E+15,326076933,mc,6/30/17 21:21,CEST,EUR,38.47,Payment,40,Ecommerce,John Doe,8327,82.67.42.197,FR,,513515,,FR,APPROVED,285285,johndoe@gmail.com,32670166,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.31E+15,326076937,visa,6/30/17 21:21,CEST,EUR,29.95,Payment,0,Ecommerce,John Doe,3018,193.152.143.75,ES,,417480,,ES,APPROVED,311998,johndoe@gmail.com,22789614,,,1,0,,,,,,,,,,,,,,visagold,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.81E+15,326076936,visa,6/30/17 21:21,CEST,EUR,59.95,Payment,80,Ecommerce,John Doe,1003,176.31.26.4,FR,,490943,,ES,APPROVED,118382,johndoe@gmail.com,27992623,,,1,0,,,,,,,,,,,,,,visagold,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.41E+15,326076925,visa,6/30/17 21:21,CEST,EUR,49.95,Payment,0,Ecommerce,John Doe,1011,178.10.186.230,DE,,428258,,DE,APPROVED,388544,johndoe@gmail.com,46352942,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.31E+15,326076865,mc,6/30/17 21:20,CEST,NOK,371.97,Payment,0,Ecommerce,John Doe,7630,31.45.96.221,NO,,526948,,NO,APPROVED,605751,johndoe@gmail.com,36295914,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.41E+15,326076932,elv,6/30/17 21:20,CEST,EUR,23.96,Payment,0,Ecommerce,John Doe,123456789,79.215.236.170,DE,Braunschweigische Landessparkasse,25050000,Braunschweig,DE,APPROVED,,johndoe@gmail.com,6893426,,,0,0,,,,,,,,,,,,,,elv,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.81E+15,326076934,paypal,6/30/17 21:20,CEST,DKK,391.97,Payment,0,Ecommerce,John Doe,,195.215.22.254,DK,,,,,APPROVED,,johndoe@gmail.com,46352912,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.41E+15,326076784,visa,6/30/17 21:20,CEST,EUR,69.95,Payment,0,Ecommerce,John Doe,5022,87.122.51.210,DE,,490744,,DE,APPROVED,388076,johndoe@gmail.com,9586594,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.71E+15,326076830,ideal,6/30/17 21:20,CEST,EUR,45.97,Payment,0,Ecommerce,John Doe,123456789,217.123.236.121,NL,,,NOT PROVIDED,NL,APPROVED,,johndoe@gmail.com,33342193,,,0,0,,,,,,,,,,,,,,idealpostbank,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.41E+15,326076829,visa,6/30/17 21:20,CEST,EUR,27.48,Payment,0,Ecommerce,John Doe,6783,88.13.234.45,ES,,491770,,ES,APPROVED,918987,johndoe@gmail.com,11961609,,,1,0,,,,,,,,,,,,,,visadebit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.71E+15,326073740,visa,6/30/17 18:38,CEST,CHF,69.97,Payment,0,Ecommerce,John Doe,9291,188.61.137.226,CH,,419372,,CH,APPROVED,630151,johndoe@gmail.com,3038946,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.81E+15,326073862,paypal,6/30/17 18:38,CEST,EUR,43.85,Payment,40,Ecommerce,John Doe,,82.242.36.44,FR,,,,,APPROVED,,johndoe@gmail.com,35763727,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.41E+15,326073858,ideal,6/30/17 18:38,CEST,EUR,49.95,Payment,0,Ecommerce,John Doe,123456789,81.204.184.235,NL,,,NOT PROVIDED,NL,APPROVED,,johndoe@gmail.com,25388925,,,0,0,,,,,,,,,,,,,,idealabn,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.81E+15,326073633,ideal,6/30/17 18:37,CEST,EUR,55.97,Payment,0,Ecommerce,John Doe,123456789,77.161.140.137,NL,,,NOT PROVIDED,NL,APPROVED,,johndoe@gmail.com,39400172,,,0,0,,,,,,,,,,,,,,idealrabobank,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326073819,visa,6/30/17 18:37,CEST,DKK,524.95,Payment,0,Ecommerce,John Doe,4210,87.61.134.146,DK,,457121,,DK,APPROVED,183800,johndoe@gmail.com,28053111,,,1,0,,,,,,,,,,,,,,visadankort,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326073860,diners,6/30/17 18:37,CEST,DKK,339.95,Payment,0,Ecommerce,John Doe,4335,83.93.161.135,DK,,361480,,DK,APPROVED,430,johndoe@gmail.com,2577315,,,1,0,,,,,,,,,,,,,,diners,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.31E+15,326073820,paypal,6/30/17 18:37,CEST,EUR,55.97,Payment,0,Ecommerce,John Doe,,217.226.128.108,DE,,,,,APPROVED,,johndoe@gmail.com,46348637,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.81E+15,326073747,directdebit_NL,6/30/17 18:37,CEST,EUR,37.48,Payment,1,Ecommerce,John Doe,123456789,84.25.90.142,NL,SNS Bank,,,NL,UNKNOWN,,johndoe@gmail.com,17135372,,,0,0,,,,,,,,,,,,,,directdebit_NL,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326073859,visa,6/30/17 18:37,CEST,EUR,27.48,Payment,40,Ecommerce,John Doe,518,212.195.235.29,FR,,497203,,FR,APPROVED,639567,johndoe@gmail.com,1164569,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.81E+15,326073779,ideal,6/30/17 18:37,CEST,EUR,55.97,Payment,0,Ecommerce,John Doe,123456789,84.107.106.29,NL,,,NOT PROVIDED,NL,APPROVED,,johndoe@gmail.com,10256486,,,0,0,,,,,,,,,,,,,,idealpostbank,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.81E+15,326073742,paypal,6/30/17 18:37,CEST,EUR,39.95,Payment,0,Ecommerce,John Doe,,80.140.31.209,DE,,,,,APPROVED,,johndoe@gmail.com,30197243,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.41E+15,326073853,mc,6/30/17 18:37,CEST,EUR,55.97,Payment,0,Ecommerce,John Doe,6873,91.179.217.23,BE,,539848,,BE,APPROVED,67023,johndoe@gmail.com,46345967,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.41E+15,326073854,visa,6/30/17 18:36,CEST,EUR,11.9,Payment,40,Ecommerce,John Doe,9328,5.50.91.210,FR,,497490,,FR,APPROVED,254102,johndoe@gmail.com,45753064,,,1,0,,,,,,,,,,,,,,visagold,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.31E+15,326073850,mc,6/30/17 18:36,CEST,EUR,39.95,Payment,40,Ecommerce,John Doe,4100,92.161.254.33,FR,,513284,,FR,APPROVED,664227,johndoe@gmail.com,9809134,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.81E+15,326073735,mc,6/30/17 18:36,CEST,EUR,55.97,Payment,40,Ecommerce,John Doe,7491,87.9.82.130,IT,,525500,,IT,APPROVED,67004,johndoe@gmail.com,46348657,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.41E+15,326073823,mc,6/30/17 18:36,CEST,EUR,59,Payment,40,Ecommerce,John Doe,2449,93.29.254.249,FR,,513039,,FR,APPROVED,217260,johndoe@gmail.com,34622995,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.81E+15,326073636,paypal,6/30/17 18:36,CEST,EUR,38.47,Payment,0,Ecommerce,John Doe,,91.114.175.251,AT,,,,,APPROVED,,johndoe@gmail.com,10969694,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326073822,mc,6/30/17 18:36,CEST,SEK,354.95,Payment,0,Ecommerce,John Doe,2021,83.176.209.228,SE,,541256,,SE,APPROVED,832288,johndoe@gmail.com,46346178,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326073634,mc,6/30/17 18:36,CEST,EUR,49.95,Payment,40,Ecommerce,John Doe,6313,82.238.221.105,FR,,529434,,FR,APPROVED,701446,johndoe@gmail.com,28147965,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.71E+15,326073787,visa,6/30/17 18:36,CEST,EUR,39.95,Payment,0,Ecommerce,John Doe,9322,80.145.182.129,DE,,465596,,DE,APPROVED,113828,johndoe@gmail.com,33017223,,,1,0,,,,,,,,,,,,,,visabusiness,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.41E+15,326073732,paypal,6/30/17 18:36,CEST,EUR,19.95,Payment,0,Ecommerce,John Doe,,93.196.41.249,DE,,,,,APPROVED,,johndoe@gmail.com,46348706,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.31E+15,326073783,elv,6/30/17 18:36,CEST,EUR,39.98,Payment,1,Ecommerce,John Doe,123456789,80.133.198.244,DE,SaarLB,59050000,Saarbruecken,DE,APPROVED,,johndoe@gmail.com,31025460,,,0,0,,,,,,,,,,,,,,elv,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.31E+15,326073852,paypal,6/30/17 18:35,CEST,EUR,39.98,Payment,0,Ecommerce,John Doe,,62.224.47.203,DE,,,,,APPROVED,,johndoe@gmail.com,6716590,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.41E+15,326073728,paypal,6/30/17 18:35,CEST,EUR,59,Payment,40,Ecommerce,John Doe,,86.201.44.2,FR,,,,,APPROVED,,johndoe@gmail.com,46348932,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.81E+15,326073646,mc,6/30/17 18:35,CEST,EUR,38.47,Payment,40,Ecommerce,John Doe,3160,92.132.127.57,FR,,513141,,FR,APPROVED,623913,johndoe@gmail.com,46348666,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.81E+15,326073812,visa,6/30/17 18:35,CEST,EUR,59,Payment,40,Ecommerce,John Doe,6451,77.206.251.72,FR,,497783,,FR,APPROVED,666316,johndoe@gmail.com,44385728,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.41E+15,326073648,visa,6/30/17 18:35,CEST,EUR,39.98,Payment,80,Ecommerce,John Doe,9885,212.101.239.86,LB,,497611,,FR,APPROVED,991948,johndoe@gmail.com,33700549,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.31E+15,326073647,visa,6/30/17 18:35,CEST,NOK,433.97,Payment,0,Ecommerce,John Doe,1265,37.44.128.18,NO,,492565,,NO,APPROVED,589570,johndoe@gmail.com,40056460,,,1,0,,,,,,,,,,,,,,visadebit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.41E+15,326073813,visa,6/30/17 18:35,CEST,EUR,44.96,Payment,41,Ecommerce,John Doe,41,86.210.0.96,FR,,497783,,FR,APPROVED,738662,johndoe@gmail.com,26053749,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.31E+15,326073722,mc,6/30/17 18:35,CEST,EUR,55.97,Payment,0,Ecommerce,John Doe,4165,79.156.9.252,ES,,548982,,ES,APPROVED,559705,johndoe@gmail.com,13772279,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.81E+15,326073724,visa,6/30/17 18:34,CEST,EUR,38.47,Payment,0,Ecommerce,John Doe,8483,84.124.170.127,ES,,491850,,ES,DECLINED,,johndoe@gmail.com,24699199,,,2,0,,,,,,,,,,,,,,visadebit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.31E+15,326073723,visa,6/30/17 18:34,CEST,EUR,55.97,Payment,40,Ecommerce,John Doe,5478,80.185.239.190,FR,,405935,,FR,APPROVED,425150,johndoe@gmail.com,31923867,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.41E+15,326073721,ideal,6/30/17 18:34,CEST,EUR,52.47,Payment,0,Ecommerce,John Doe,123456789,84.28.205.73,NL,,,NOT PROVIDED,NL,APPROVED,,johndoe@gmail.com,34758145,,,0,0,,,,,,,,,,,,,,idealpostbank,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.41E+15,326073810,visa,6/30/17 18:34,CEST,EUR,49.95,Payment,40,Ecommerce,John Doe,9461,88.176.67.142,FR,,497490,,FR,APPROVED,557341,johndoe@gmail.com,37708121,,,1,0,,,,,,,,,,,,,,visagold,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326073642,paypal,6/30/17 18:34,CEST,EUR,13.9,Payment,0,Ecommerce,John Doe,,91.35.41.62,DE,,,,,APPROVED,,johndoe@gmail.com,46341667,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326073811,paypal,6/30/17 18:33,CEST,EUR,29.95,Payment,40,Ecommerce,John Doe,,79.19.121.212,IT,,,,,APPROVED,,johndoe@gmail.com,45878246,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.81E+15,326073773,visa,6/30/17 18:33,CEST,EUR,83.42,Payment,41,Ecommerce,John Doe,2730,78.241.46.129,FR,,497301,,FR,APPROVED,914488,johndoe@gmail.com,46348966,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326073641,visa,6/30/17 18:33,CEST,EUR,44.95,Payment,40,Ecommerce,John Doe,4786,109.223.252.49,FR,,453301,,FR,APPROVED,444638,johndoe@gmail.com,46348430,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.81E+15,326073769,paypal,6/30/17 18:33,CEST,EUR,49.95,Payment,0,Ecommerce,John Doe,,79.237.161.142,DE,,,,,APPROVED,,johndoe@gmail.com,38614567,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.81E+15,326073644,mc,6/30/17 18:33,CEST,EUR,49.95,Payment,0,Ecommerce,John Doe,3372,82.181.62.162,FI,,543073,,FI,APPROVED,677559,johndoe@gmail.com,32743379,,,1,0,,,,,,,,,,,,,,mcdebit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.31E+15,326073720,visa,6/30/17 18:33,CEST,NOK,204.73,Payment,0,Ecommerce,John Doe,1466,88.90.225.179,NO,,492505,,NO,APPROVED,519534,johndoe@gmail.com,33155793,,,1,0,,,,,,,,,,,,,,visadebit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.31E+15,326073775,visa,6/30/17 18:33,CEST,EUR,49.95,Payment,0,Ecommerce,John Doe,5011,80.145.202.42,DE,,490744,,DE,APPROVED,108960,johndoe@gmail.com,26261839,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.31E+15,326073772,paypal,6/30/17 18:33,CEST,EUR,52.47,Payment,0,Ecommerce,John Doe,,84.46.110.211,DE,,,,,APPROVED,,johndoe@gmail.com,38741024,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.41E+15,326073639,paypal,6/30/17 18:33,CEST,EUR,38.47,Payment,0,Ecommerce,John Doe,,92.78.151.181,DE,,,,,APPROVED,,johndoe@gmail.com,34948798,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.41E+15,326073776,paypal,6/30/17 18:33,CEST,EUR,55.97,Payment,0,Ecommerce,John Doe,,217.82.233.43,DE,,,,,APPROVED,,johndoe@gmail.com,34670146,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326073637,mc,6/30/17 18:32,CEST,EUR,55.97,Payment,40,Ecommerce,John Doe,6034,82.124.19.160,FR,,513283,,FR,APPROVED,318619,johndoe@gmail.com,32863330,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.41E+15,326073805,mc,6/30/17 18:32,CEST,EUR,29.95,Payment,0,Ecommerce,John Doe,4017,212.186.72.176,AT,,532953,,AT,APPROVED,6779,johndoe@gmail.com,26413059,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326073802,visa,6/30/17 18:32,CEST,EUR,55.97,Payment,0,Ecommerce,John Doe,2021,83.82.227.0,NL,,456354,,NL,APPROVED,898083,johndoe@gmail.com,45545798,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326073766,mc,6/30/17 18:32,CEST,NOK,349.95,Payment,0,Ecommerce,John Doe,1992,93.89.36.208,NO,,524879,,NO,APPROVED,44168,johndoe@gmail.com,33105366,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.71E+15,326073691,ideal,6/30/17 18:32,CEST,EUR,149.95,Payment,0,Ecommerce,John Doe,123456789,77.248.244.142,NL,,,NOT PROVIDED,NL,APPROVED,,johndoe@gmail.com,1572374,,,0,0,,,,,,,,,,,,,,idealpostbank,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.31E+15,326073651,paypal,6/30/17 18:32,CEST,EUR,26.23,Payment,40,Ecommerce,John Doe,,134.90.249.227,IT,,,,,APPROVED,,johndoe@gmail.com,20428061,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.41E+15,326073707,paypal,6/30/17 18:32,CEST,EUR,11.9,Payment,0,Ecommerce,John Doe,,93.131.151.66,DE,,,,,APPROVED,,johndoe@gmail.com,33308690,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.41E+15,326073714,mc,6/30/17 18:32,CEST,DKK,299.95,Payment,0,Ecommerce,John Doe,9947,217.157.204.34,DK,,552753,,DK,APPROVED,278395,johndoe@gmail.com,46348983,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.41E+15,326073764,visa,6/30/17 18:32,CEST,DKK,391.97,Payment,0,Ecommerce,John Doe,2256,93.164.114.94,DK,,457115,,DK,APPROVED,183216,johndoe@gmail.com,32546982,,,1,0,,,,,,,,,,,,,,visadankort,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.81E+15,326073687,visa,6/30/17 18:32,CEST,EUR,49.95,Payment,40,Ecommerce,John Doe,8364,82.48.45.97,IT,,453998,,IT,APPROVED,66724,johndoe@gmail.com,31860046,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.81E+15,326073695,mc,6/30/17 18:31,CEST,EUR,27.98,Payment,0,Ecommerce,John Doe,11,91.1.201.138,DE,,526838,,DE,APPROVED,105302,johndoe@gmail.com,31989925,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.41E+15,326073678,visa,6/30/17 18:31,CEST,EUR,55.97,Payment,0,Ecommerce,John Doe,2018,93.82.82.143,AT,,454818,,AT,APPROVED,6706,johndoe@gmail.com,39560070,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.41E+15,326073760,visa,6/30/17 18:31,CEST,EUR,34.95,Payment,0,Ecommerce,John Doe,9310,91.114.194.61,AT,,422093,,AT,APPROVED,861771,johndoe@gmail.com,17311543,,,1,0,,,,,,,,,,,,,,visagold,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326073686,visa,6/30/17 18:31,CEST,EUR,44.95,Payment,40,Ecommerce,John Doe,4786,109.223.252.49,FR,,453301,,FR,DECLINED,,johndoe@gmail.com,46348430,,,2,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.81E+15,326073688,visa,6/30/17 18:31,CEST,CHF,69.97,Payment,0,Ecommerce,John Doe,7180,77.57.198.92,CH,,492113,,CH,APPROVED,790139,johndoe@gmail.com,11322473,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.41E+15,326073752,ideal,6/30/17 18:31,CEST,EUR,28.9,Payment,0,Ecommerce,John Doe,123456789,80.101.15.34,NL,,,NOT PROVIDED,NL,APPROVED,,johndoe@gmail.com,27742495,,,0,0,,,,,,,,,,,,,,idealrabobank,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.81E+15,326073712,mc,6/30/17 18:31,CEST,EUR,69.95,Payment,40,Ecommerce,John Doe,3083,90.24.105.107,FR,,513284,,FR,APPROVED,516356,johndoe@gmail.com,46315193,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.41E+15,326073679,elv,6/30/17 18:31,CEST,EUR,13.9,Payment,0,Ecommerce,John Doe,123456789,89.245.81.21,DE,Sparkasse Paderborn-Detmold,47650130,Paderborn  33100,DE,APPROVED,,johndoe@gmail.com,46314406,,,0,0,,,,,,,,,,,,,,elv,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.81E+15,326073631,mc,6/30/17 18:31,CEST,CZK,1375.47,Payment,0,Ecommerce,John Doe,9735,84.42.229.116,CZ,,510658,,CZ,APPROVED,419421,johndoe@gmail.com,28282428,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326073709,visa,6/30/17 18:30,CEST,EUR,149,Payment,0,Ecommerce,John Doe,2021,83.82.227.0,NL,,456354,,NL,APPROVED,897972,johndoe@gmail.com,45545798,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.31E+15,326073708,visa,6/30/17 18:30,CEST,EUR,29.95,Payment,40,Ecommerce,John Doe,4837,93.0.109.113,FR,,497049,,FR,APPROVED,657315,johndoe@gmail.com,26263151,,,1,0,,,,,,,,,,,,,,visadebit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326073702,ideal,6/30/17 18:30,CEST,EUR,49.95,Payment,0,Ecommerce,John Doe,123456789,84.27.129.217,NL,,,NOT PROVIDED,NL,APPROVED,,johndoe@gmail.com,39612580,,,0,0,,,,,,,,,,,,,,idealrabobank,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.31E+15,326073685,visa,6/30/17 18:30,CEST,CHF,50.41,Payment,0,Ecommerce,John Doe,4667,87.102.218.120,CH,,434960,,CH,APPROVED,795326,johndoe@gmail.com,43235706,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.81E+15,326073704,paypal,6/30/17 18:30,CEST,EUR,59.95,Payment,0,Ecommerce,John Doe,,217.233.231.34,DE,,,,,APPROVED,,johndoe@gmail.com,30506051,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.81E+15,326073677,visa,6/30/17 18:30,CEST,EUR,49.95,Payment,40,Ecommerce,John Doe,1968,81.65.113.124,FR,,453301,,FR,APPROVED,67110,johndoe@gmail.com,46278582,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.41E+15,326073673,visa,6/30/17 18:30,CEST,EUR,39.95,Payment,40,Ecommerce,John Doe,8274,92.138.100.73,FR,,415072,,FR,APPROVED,33532,johndoe@gmail.com,22147279,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.31E+15,326073684,visa,6/30/17 18:30,CEST,NOK,399,Payment,0,Ecommerce,John Doe,158,85.19.205.124,NO,,492536,,NO,APPROVED,9462,johndoe@gmail.com,37292557,,,1,0,,,,,,,,,,,,,,visadebit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.31E+15,326073674,elv,6/30/17 18:30,CEST,EUR,52.47,Payment,0,Ecommerce,John Doe,123456789,91.48.148.204,DE,Volksbank eG Konstanz,69291000,Konstanz,DE,APPROVED,,johndoe@gmail.com,24734306,,,0,0,,,,,,,,,,,,,,elv,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.31E+15,326073682,mc,6/30/17 18:30,CEST,EUR,38.47,Payment,40,Ecommerce,John Doe,8234,109.215.76.209,FR,,513162,,FR,APPROVED,365328,johndoe@gmail.com,35398368,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.31E+15,326073672,visa,6/30/17 18:30,CEST,EUR,69.95,Payment,40,Ecommerce,John Doe,1023,88.126.162.87,FR,,415066,,FR,APPROVED,124662,johndoe@gmail.com,24148272,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
